"[[3.55263823e+01 9.14639262e-04 3.27364808e+01 1.36284793e+01
  2.28714340e+00 2.70528600e-01 1.50330029e+00]]",0.9401399887585682
[[36.  1. 32. 10.  3.  0.  1.]],[0.9517]
