"[[85.9919944   1.57504017 21.36026594 16.03432717  1.1802563   0.66521204
   1.5639691 ]]",0.9056754726002987
"[[121.3717183    0.48770023  28.09660668  11.29244739   4.99543374
    0.21331736   0.24673089]]",[0.9347]
