"[[1.48735954e+02 3.40723967e-02 4.05440492e+01 8.44361309e+00
  4.18918933e+00 4.22837530e-02 1.35856306e+00]]",0.9344958883882342
"[[148.76262643   1.48169255  39.34040665   4.68275744   1.78835354
    0.57384707   0.434179  ]]",[0.9384]
