"[[1.46163319e+02 2.35191273e+00 2.01530041e+01 1.89929244e+01
  1.54226667e+01 9.06509477e-01 5.58336800e-02]]",0.20254131315892202
[[137.   2.  16.   9.   9.   0.   1.]],[0.3024]
