"[[1.47117436e+02 1.22641645e+00 3.35988518e+01 1.42904818e+01
  1.06615309e+01 5.30395077e-03 6.51060253e-01]]",0.7764126425260433
[[142.   1.  40.  10.   8.   0.   0.]],[0.787]
