"[[147.31454282   0.88630172  28.55168131  11.08337614  10.25665502
    0.649385     1.27315426]]",0.9100715293435182
"[[76.81379853  0.56260757 37.2218951   5.03908363  1.79418757  0.39781131
   1.17865371]]",[0.948]
