"[[126.05171517   2.762965    38.7700433   15.55794459   8.61909725
    1.75465317   0.57096615]]",0.9635828151230389
"[[9.47050241e+01 5.07879247e-01 1.73426195e+01 3.78370289e+00
  1.92020342e+00 1.00470276e+00 7.25378899e-02]]",[0.9834]
