"[[87.44860011  1.40279862 28.34689287  6.55797066  5.75928703  0.19649763
   0.56111299]]",0.8151271989516978
"[[123.26247891   0.64502751  23.36545664   4.46005827   2.53780451
    1.55101204   1.19491986]]",[0.8677]
