"[[62.79164441  1.21788465 33.5935233  10.24657588  6.33807258  1.42978326
   1.12378511]]",0.9272552527760031
"[[93.08857123  1.16061867 38.48314658  5.63232017  2.28911101  1.01694601
   1.53958308]]",[0.9453]
