"[[80.76712745  2.67826614 20.94243281  3.02463862 11.57953774  0.59959498
   0.16307552]]",0.24308154146062366
"[[75.93673903  2.16999951 21.99158521  4.99615165 11.19303162  1.47432146
   0.79019949]]",[0.2911]
