"[[108.78748064   1.29592165  21.03548578   7.99896319   5.87699212
    1.00737901   1.33671342]]",0.9298430303202119
"[[68.62326775  1.86755686 28.96612612 10.603279    3.47909818  0.73640718
   0.19611967]]",[0.933]
