"[[132.71127034   1.28621752  33.11121617  10.22269397   4.76379446
    1.27645552   0.68830097]]",0.9767556421594854
"[[70.9153918   0.38535375 32.2444765   9.78837503  1.31839393  0.96303697
   1.94906934]]",[0.9812]
